Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Noir Kogane Giorgio Armanifor women and men,for women and men,4.04,106,"['leather', 'tobacco', 'aromatic', 'warm spicy', 'animalic', 'earthy', 'woody', 'sweet', 'metallic', 'balsamic']",[],Noir KoganebyGiorgio Armaniis a Leather fragrance for women and men. This is a new fragrance.Noir Koganewas launched in 2024. Top notes are Tobacco and Haitian Vetiver; middle notes are Saffron and elemi; base note is Leather.,https://www.fragrantica.com/perfume/Giorgio-Armani/Noir-Kogane-88628.html
Nuances Giorgio Armanifor women,for women,4.47,36,"['powdery', 'woody', 'warm spicy', 'iris', 'earthy', 'vanilla', 'aromatic', 'cinnamon', 'citrus', 'amber']",[],"NuancesbyGiorgio Armaniis a Amber Floral fragrance for women.Nuanceswas launched in 2013. Top notes are Cinnamon and Bergamot; middle notes are Orris Root and Heliotrope; base notes are Sandalwood, Vetiver and Benzoin.",https://www.fragrantica.com/perfume/Giorgio-Armani/Nuances-18593.html
Rondò Armaniano Giorgio Armanifor women and men,for women and men,3.89,35,"['woody', 'powdery', 'musky', 'warm spicy', 'patchouli', 'aromatic', 'balsamic', 'vanilla', 'earthy', 'lavender']",['Anne Flipo'],"Rondò ArmanianobyGiorgio Armaniis a Amber Fougere fragrance for women and men. This is a new fragrance.Rondò Armanianowas launched in 2023. The nose behind this fragrance is Anne Flipo. Top note is Lavender; middle notes are Sage and Rose; base notes are Sandalwood, Musk, Patchouli, Vanilla and Iris.",https://www.fragrantica.com/perfume/Giorgio-Armani/Rondo-Armaniano-87438.html
Rose d'Artiste Giorgio Armanifor women,for women,3.9,40,"['amber', 'violet', 'powdery', 'iris', 'citrus', 'white floral', 'earthy', 'musky', 'woody', 'balsamic']",['Marie Salamagne'],"Rose d'ArtistebyGiorgio Armaniis a Amber Floral fragrance for women.Rose d'Artistewas launched in 2018. The nose behind this fragrance is Marie Salamagne. Top notes are Orange Blossom and Bergamot; middle notes are Iris, Violet and Incense; base notes are Ambroxan and Myrhh.",https://www.fragrantica.com/perfume/Giorgio-Armani/Rose-d-Artiste-50389.html
Armani Privé Ambre Orient Giorgio Armanifor women and men,for women and men,4.38,347,"['amber', 'woody', 'warm spicy', 'vanilla', 'powdery', 'soft spicy', 'aromatic', 'cinnamon', 'balsamic', 'patchouli']",[],Armani Privé Ambre OrientbyGiorgio Armaniis a Amber fragrance for women and men.Armani Privé Ambre Orientwas launched in 2010.,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Ambre-Orient-10885.html
Armani Prive Jahwara Oriental Giorgio Armanifor women and men,for women and men,4.2,40,"['amber', 'warm spicy', 'balsamic', 'woody', 'smoky']","['Domitille Michalon Bertier', 'Juliette Karagueuzoglou']","Armani Prive Jahwara OrientalbyGiorgio Armaniis a Amber Woody fragrance for women and men.Armani Prive Jahwara Orientalwas launched in 2021. Armani Prive Jahwara Oriental was created by Juliette Karagueuzoglou and Domitille Michalon Bertier. Top notes are Incense, Spices, Myrhh and Iris; middle notes are Opoponax, Labdanum and Ambroxan; base notes are Bourbon Vanilla, Amberwood, Guaiac Wood and Cedar.",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Jahwara-Oriental-70085.html
Armani Privé Oud Royal Giorgio Armanifor women and men,for women and men,4.36,"1,408","['amber', 'oud', 'warm spicy', 'woody', 'smoky', 'balsamic', 'powdery', 'rose']",['Evelyne Boulanger'],Armani Privé Oud RoyalbyGiorgio Armaniis a Amber Woody fragrance for women and men.Armani Privé Oud Royalwas launched in 2010. The nose behind this fragrance is Evelyne Boulanger.,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Oud-Royal-10884.html
Armani Privé Rose d'Arabie Giorgio Armanifor women and men,for women and men,4.36,"2,166","['rose', 'patchouli', 'oud', 'woody', 'floral', 'warm spicy', 'earthy', 'balsamic', 'vanilla']",[],Armani Privé Rose d'ArabiebyGiorgio Armaniis a Amber Floral fragrance for women and men.Armani Privé Rose d'Arabiewas launched in 2010.,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rose-d-Arabie-10886.html
Armani Prive Rose d'Arabie L'Or du Desert Giorgio Armanifor women and men,for women and men,4.39,249,"['rose', 'patchouli', 'woody', 'warm spicy', 'earthy', 'floral', 'balsamic']",[],Armani Prive Rose d'Arabie L'Or du DesertbyGiorgio Armaniis a Amber Floral fragrance for women and men.Armani Prive Rose d'Arabie L'Or du Desertwas launched in 2013.,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rose-d-Arabie-L-Or-du-Desert-18651.html
Armani Privé Rose d'Arabie Limited Edition 2018 Giorgio Armanifor women and men,for women and men,4.36,74,"['rose', 'patchouli', 'woody', 'warm spicy', 'earthy', 'floral', 'balsamic']",[],Armani Privé Rose d'Arabie Limited Edition 2018byGiorgio Armaniis a Amber Floral fragrance for women and men.Armani Privé Rose d'Arabie Limited Edition 2018was launched in 2018.,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rose-d-Arabie-Limited-Edition-2018-51914.html
Armani Prive Rose d'Arabie Limited Edition Swarovski Giorgio Armanifor women and men,for women and men,4.35,98,"['rose', 'patchouli', 'woody', 'warm spicy', 'earthy', 'floral', 'balsamic']",[],Armani Prive Rose d'Arabie Limited Edition SwarovskibyGiorgio Armaniis a Amber Floral fragrance for women and men.Armani Prive Rose d'Arabie Limited Edition Swarovskiwas launched in 2014.,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rose-d-Arabie-Limited-Edition-Swarovski-29225.html
Cuir Noir Giorgio Armanifor women and men,for women and men,4.31,"1,000","['woody', 'vanilla', 'leather', 'amber', 'oud', 'powdery', 'warm spicy', 'animalic', 'rose', 'fresh spicy']",['Nathalie Lorson'],Cuir NoirbyGiorgio Armaniis a Leather fragrance for women and men.Cuir Noirwas launched in 2011. The nose behind this fragrance is Nathalie Lorson.,https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Noir-14205.html
Cuir Zerzura Giorgio Armanifor women and men,for women and men,4.31,304,"['iris', 'leather', 'powdery', 'woody', 'violet', 'ozonic', 'vanilla', 'animalic', 'earthy', 'aromatic']",['Nelly Hachem-Ruiz'],"Cuir ZerzurabyGiorgio Armaniis a Leather fragrance for women and men.Cuir Zerzurawas launched in 2020. The nose behind this fragrance is Nelly Hachem-Ruiz. Top notes are Violet Leaf, Elemi resin and Mandarin Orange; middle notes are Iris and Rose; base notes are Leather, Cedar and Bourbon Vanilla.",https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Zerzura-62025.html
Musc Shamal Giorgio Armanifor women and men,for women and men,4.07,384,"['musky', 'powdery', 'aldehydic', 'fresh', 'rose', 'vanilla', 'amber', 'woody', 'white floral', 'animalic']",['Julie Massé'],"Musc ShamalbyGiorgio Armaniis a Amber fragrance for women and men.Musc Shamalwas launched in 2019. The nose behind this fragrance is Julie Massé. Top notes are Aldehydes and Citruses; middle notes are Musk, Rose and Jasmine; base notes are Vanilla, Amber and Cedar.",https://www.fragrantica.com/perfume/Giorgio-Armani/Musc-Shamal-55282.html
Myrrhe Impériale Giorgio Armanifor women and men,for women and men,4.45,"1,252","['amber', 'warm spicy', 'vanilla', 'balsamic', 'sweet']",['Olivier Pescheux'],Myrrhe ImpérialebyGiorgio Armaniis a Amber Spicy fragrance for women and men.Myrrhe Impérialewas launched in 2013. The nose behind this fragrance is Olivier Pescheux.,https://www.fragrantica.com/perfume/Giorgio-Armani/Myrrhe-Imperiale-21403.html
Sable Nuit Giorgio Armanifor women and men,for women and men,4.08,177,"['amber', 'woody', 'warm spicy', 'soft spicy', 'vanilla', 'musky', 'balsamic', 'fresh spicy']",['Nicolas Beaulieu'],"Sable NuitbyGiorgio Armaniis a Amber fragrance for women and men.Sable Nuitwas launched in 2021. The nose behind this fragrance is Nicolas Beaulieu. Top notes are Olibanum and Pink Pepper; middle notes are Cedar, Benzoin, Labdanum and Patchouli; base notes are Olibanum, Vanilla and Ambroxan.",https://www.fragrantica.com/perfume/Giorgio-Armani/Sable-Nuit-64787.html
Armani Eau d’Aromes Giorgio Armanifor men,for men,4.05,662,"['citrus', 'aromatic', 'warm spicy', 'woody', 'earthy', 'herbal', 'patchouli']",[],"Armani Eau d’AromesbyGiorgio Armaniis a Woody Spicy fragrance for men.Armani Eau d’Aromeswas launched in 2014. Top notes are Mandarin Orange and Bergamot; middle notes are Ginger and Patchouli; base notes are Vetiver, Sage and Cardamom.",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-d-Aromes-22879.html
Armani Eau de Cèdre Giorgio Armanifor men,for men,4.26,"1,291","['woody', 'aromatic', 'green', 'ozonic', 'citrus', 'fresh spicy', 'leather', 'warm spicy', 'musky', 'powdery']",[],"Armani Eau de CèdrebyGiorgio Armaniis a Woody Aromatic fragrance for men.Armani Eau de Cèdrewas launched in 2015. Top notes are Sage, Bergamot and Lemon; middle notes are Violet Leaf, Cardamom and Cumin; base notes are Black Tea, Cedar Essence, Suede and Woody Notes.",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-de-Cedre-31401.html
Armani Eau de Nuit Giorgio Armanifor men,for men,4.22,"1,371","['powdery', 'vanilla', 'iris', 'amber', 'warm spicy', 'aromatic', 'woody', 'fresh spicy', 'sweet', 'violet']",['Marie Salamagne'],"Armani Eau de NuitbyGiorgio Armaniis a Amber Fougere fragrance for men.Armani Eau de Nuitwas launched in 2013. The nose behind this fragrance is Marie Salamagne. Top notes are Pink Pepper and Bergamot; middle notes are Iris, Cardamom, Nutmeg and Heliotrope; base notes are Tonka Bean, Amber and Cedar.",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-de-Nuit-17231.html
Armani Eau de Nuit Oud Giorgio Armanifor men,for men,4.17,352,"['warm spicy', 'rose', 'oud', 'aromatic', 'fresh spicy', 'iris', 'vanilla', 'sweet', 'powdery', 'floral']",[],"Armani Eau de Nuit OudbyGiorgio Armaniis a Woody Spicy fragrance for men.Armani Eau de Nuit Oudwas launched in 2016. Top notes are Cardamom, Pink Pepper and Bergamot; middle notes are Rose, Iris and Geranium; base notes are Agarwood (Oud), Saffron and Tonka Bean.",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-de-Nuit-Oud-38548.html
Armani Eau Pour Homme Giorgio Armanifor men,for men,4.24,"1,551","['citrus', 'aromatic', 'fresh spicy', 'woody', 'earthy', 'mossy']",['Roger Pellegrino'],"Armani Eau Pour HommebyGiorgio Armaniis a Citrus Aromatic fragrance for men.Armani Eau Pour Hommewas launched in 1984. The nose behind this fragrance is Roger Pellegrino. Top notes are Lemon, Bergamot, Mandarin Orange, Green Orange and Basil; middle notes are Lavender, Nutmeg, Carnation, Jasmine, Lily, Rose and Cinnamon; base notes are Oakmoss, Vetiver, Cedar, Sandalwood, Musk and Patchouli.",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-Pour-Homme-409.html
Armani Eau Pour Homme (new) Giorgio Armanifor men,for men,4.14,972,"['citrus', 'fresh spicy', 'warm spicy', 'woody', 'aromatic', 'mossy', 'earthy', 'green', 'white floral']",[],"Armani Eau Pour Homme (new)byGiorgio Armaniis a Citrus Aromatic fragrance for men.Armani Eau Pour Homme (new)was launched in 2013. Top notes are Bergamot, Mandarin Orange and Basil; middle notes are Cloves, Nutmeg and Lily; base notes are Oakmoss, Sandalwood and Patchouli.",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-Pour-Homme-new-17230.html
Emporio Armani City Glam for Her Giorgio Armanifor women,for women,4,630,"['fruity', 'floral', 'woody', 'rose', 'earthy', 'mossy', 'patchouli', 'musky', 'aromatic', 'soft spicy']","['Annick Menardo', 'Olivier Cresp']","Emporio Armani City Glam for HerbyGiorgio Armaniis a Chypre Floral fragrance for women.Emporio Armani City Glam for Herwas launched in 2005. Emporio Armani City Glam for Her was created by Annick Menardo and Olivier Cresp. Top notes are Black Currant, Plum and Coriander; middle notes are Floral Notes and Bulgarian Rose; base notes are Oakmoss, Indian Patchouli and White Musk.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-City-Glam-for-Her-426.html
Emporio Armani City Glam for Him Giorgio Armanifor men,for men,4.17,240,"['green', 'aromatic', 'citrus', 'fresh', 'earthy', 'warm spicy', 'woody', 'musky', 'fresh spicy', 'mossy']","['Annick Menardo', 'Olivier Cresp']","Emporio Armani City Glam for HimbyGiorgio Armaniis a Woody Spicy fragrance for men.Emporio Armani City Glam for Himwas launched in 2005. Emporio Armani City Glam for Him was created by Annick Menardo and Olivier Cresp. Top notes are Bitter Orange and Mint; middle notes are Ginger and Green Grass; base notes are Vetiver, White Musk and Oakmoss.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-City-Glam-for-Him-425.html
Emporio Armani For Her 2008 Giorgio Armanifor women,for women,4.12,251,"['powdery', 'vanilla', 'violet', 'sweet', 'musky', 'woody', 'citrus', 'fruity', 'iris', 'white floral']",[],"Emporio Armani For Her 2008byGiorgio Armaniis a Amber fragrance for women.Emporio Armani For Her 2008was launched in 2008. Top notes are Bergamot, Pear, Pineapple and Mandarin Orange; middle notes are Iris, Jasmine, Heliotrope and Violet; base notes are Vanilla, Musk and Cedar.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-For-Her-2008-2694.html
Emporio Armani For Him 2008 Giorgio Armanifor men,for men,4.05,130,"['aromatic', 'citrus', 'woody', 'fresh spicy', 'musky', 'warm spicy', 'green', 'herbal', 'earthy', 'powdery']",[],"Emporio Armani For Him 2008byGiorgio Armaniis a Woody Aromatic fragrance for men.Emporio Armani For Him 2008was launched in 2008. Top note is Bergamot; middle notes are Vetiver, Yuzu, Sage and Cardamom; base notes are Musk, Cedar and Tonka Bean.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-For-Him-2008-2695.html
Emporio Armani He Giorgio Armanifor men,for men,4.11,376,"['citrus', 'fresh spicy', 'aromatic', 'powdery', 'woody', 'musky', 'warm spicy', 'floral', 'sweet', 'rose']","['Alain Astori', 'Carlos Benaim']","Emporio Armani HebyGiorgio Armaniis a Amber Woody fragrance for men.Emporio Armani Hewas launched in 2020. Emporio Armani He was created by Alain Astori and Carlos Benaim. Top notes are Yuzu, Sage and Cardamom; middle notes are Nutmeg, Rose and Orris Root; base notes are White Musk, Sandalwood, Vetiver and Tonka Bean.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-He-64483.html
Emporio Armani Lei Giorgio Armanifor women,for women,4.17,"4,129","['powdery', 'vanilla', 'woody', 'sweet', 'citrus', 'almond', 'white floral', 'fruity', 'amber', 'musky']",['Daniela (Roche) Andrier'],"Emporio Armani LeibyGiorgio Armaniis a Amber Floral fragrance for women.Emporio Armani Leiwas launched in 1998. The nose behind this fragrance is Daniela (Roche) Andrier. Top notes are Lime, Bergamot, Tuberose, Pear, Mandarin Orange and Pineapple; middle notes are Heliotrope, Orris Root, Jasmine and Lily-of-the-Valley; base notes are Sandalwood, Vanilla, Musk, Almond, Tonka Bean, Cedar and Amber.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Lei-417.html
Emporio Armani Lui Giorgio Armanifor men,for men,4.15,"1,422","['woody', 'citrus', 'aromatic', 'powdery', 'fruity', 'fresh spicy', 'warm spicy', 'sweet', 'mossy', 'musky']","['Alain Astori', 'Carlos Benaim']","Emporio Armani LuibyGiorgio Armaniis a Woody Aromatic fragrance for men.Emporio Armani Luiwas launched in 1998. Emporio Armani Lui was created by Alain Astori and Carlos Benaim. Top notes are Sage, Yuzu, Apple, Bergamot, Lemon, Pineapple, Mandarin Orange and Cardamom; middle notes are Nutmeg, Orris Root, Cyclamen, Jasmine and Rose; base notes are Sandalwood, Oakmoss, Cedar, Musk, Tonka Bean and Amber.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Lui-416.html
Emporio Armani Night Giorgio Armanifor men,for men,4.25,220,"['woody', 'powdery', 'warm spicy', 'aromatic', 'citrus', 'vanilla', 'violet', 'musky', 'patchouli', 'sweet']",[],"Emporio Armani NightbyGiorgio Armaniis a Aromatic Fougere fragrance for men.Emporio Armani Nightwas launched in 2003. Emporio Armani Night was created by Yves Cassar, Beatrice Piquet and Alienor Massenet. Top notes are Grapefruit, Mandarin Orange and Bergamot; middle notes are Violet, Cardamom and Sage; base notes are Tonka Bean, Musk, Cedar, Sandalwood, Patchouli and Vanilla.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Night-421.html
Emporio Armani Night Giorgio Armanifor women,for women,4.17,608,"['floral', 'fruity', 'woody', 'aromatic', 'fresh', 'fresh spicy', 'powdery', 'soft spicy', 'green', 'musky']","['Jean-Claude Ellena', 'Lucas Sieuzac']","Emporio Armani NightbyGiorgio Armaniis a Amber Vanilla fragrance for women.Emporio Armani Nightwas launched in 2003. Emporio Armani Night was created by Jean-Claude Ellena and Lucas Sieuzac. Top notes are Cranberry, Cassia, Black Currant, Hawthorn and Bergamot; middle notes are Peony, Orchid, Magnolia, Freesia, Cyclamen, Jasmine and Lily-of-the-Valley; base notes are Sandalwood, White Musk, Myrtle and Patchouli.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Night-422.html
Emporio Armani Red Pour Elle (White) Giorgio Armanifor women,for women,4.27,241,"['citrus', 'green', 'woody', 'musky', 'aromatic', 'fresh spicy', 'warm spicy', 'fruity', 'powdery', 'fresh']",[],"Emporio Armani Red Pour Elle (White)byGiorgio Armaniis a Floral Woody Musk fragrance for women.Emporio Armani Red Pour Elle (White)was launched in 2007. Top notes are Bergamot, Mandarin Orange and Black Currant; middle notes are Ginger, Mint and Fig Leaf; base notes are Musk and White Woods.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Red-Pour-Elle-White-2190.html
Emporio Armani Red Pour Lui (White) Giorgio Armanifor men,for men,4.3,103,"['fresh spicy', 'citrus', 'aromatic', 'fresh', 'woody']",[],Emporio Armani Red Pour Lui (White)byGiorgio Armaniis a Citrus Aromatic fragrance for men.Emporio Armani Red Pour Lui (White)was launched in 2007. Top notes are Citruses and Bergamot; middle notes are Caraway and Rosemary;,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Red-Pour-Lui-White-2191.html
Emporio Armani She Giorgio Armanifor women,for women,4.16,551,"['powdery', 'musky', 'vanilla', 'almond', 'amber', 'sweet', 'fruity', 'citrus', 'warm spicy', 'woody']",['Daniela (Roche) Andrier'],"Emporio Armani ShebyGiorgio Armaniis a Amber Floral fragrance for women.Emporio Armani Shewas launched in 2020. The nose behind this fragrance is Daniela (Roche) Andrier. Top notes are Citruses and Pear; middle notes are Heliotrope, Cardamom, Angelica and Jasmine; base notes are White Musk, Almond, Vanilla, Cedar and Amber.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-She-64482.html
Emporio Armani White For Her Giorgio Armanifor women,for women,4.36,750,"['citrus', 'woody', 'green', 'aromatic', 'musky', 'warm spicy', 'powdery', 'fresh spicy', 'fruity', 'fresh']","['Alberto Morillas', 'Annie Buzantian']","Emporio Armani White For HerbyGiorgio Armaniis a Floral Woody Musk fragrance for women.Emporio Armani White For Herwas launched in 2001. Emporio Armani White For Her was created by Alberto Morillas and Annie Buzantian. Top notes are Bergamot, Orange, Mandarin Orange, Cassia and Black Currant; middle notes are Ginger, Fig Leaf, Iris, Mint and Cloves; base notes are White Musk and White Wood.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-White-For-Her-420.html
Emporio Armani White For Him Giorgio Armanifor men,for men,4.5,364,"['citrus', 'aromatic', 'fresh spicy', 'musky', 'herbal', 'powdery', 'warm spicy']","['Clement Gavarry', 'Olivier Polge']","Emporio Armani White For HimbyGiorgio Armaniis a Citrus Aromatic fragrance for men.Emporio Armani White For Himwas launched in 2001. Emporio Armani White For Him was created by Clement Gavarry and Olivier Polge. Top notes are Bergamot, Mandarin Orange, Orange and Lemon; middle notes are Chamomile, Rosemary and Cardamom; base note is Musk.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-White-For-Him-419.html
Emporio Remix for Her Giorgio Armanifor women,for women,4.04,414,"['floral', 'fruity', 'powdery', 'fresh', 'sweet', 'woody', 'soft spicy', 'anis']",['Olivier Cresp'],"Emporio Remix for HerbyGiorgio Armaniis a Floral Fruity fragrance for women.Emporio Remix for Herwas launched in 2006. The nose behind this fragrance is Olivier Cresp. Top notes are Pear, Cranberry and Star Anise; middle notes are Freesia, Peony, Magnolia, Clover, Heliotrope and Cloves; base notes are Musk, Sandalwood and Cedar.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Remix-for-Her-916.html
Emporio Remix for Him Giorgio Armanifor men,for men,3.73,193,"['soft spicy', 'aromatic', 'fresh spicy', 'warm spicy', 'anis', 'woody', 'powdery', 'citrus', 'floral', 'green']",[],"Emporio Remix for HimbyGiorgio Armaniis a Aromatic Fougere fragrance for men.Emporio Remix for Himwas launched in 2006. Top notes are Star Anise, Bergamot and Basil; middle notes are Cardamom, Nutmeg and Lily-of-the-Valley; base notes are Vetiver, Licorice, Cloves and White Musk.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Remix-for-Him-915.html
Emporio Armani Diamonds Giorgio Armanifor women,for women,3.75,"3,322","['fruity', 'woody', 'sweet', 'rose', 'vanilla', 'floral', 'fresh', 'tropical', 'patchouli', 'amber']",['Thierry Wasser'],"Emporio Armani DiamondsbyGiorgio Armaniis a Amber Floral fragrance for women.Emporio Armani Diamondswas launched in 2007. The nose behind this fragrance is Thierry Wasser. Top notes are Litchi and Raspberry; middle notes are Rose, Patchouli, Freesia, Cedar and Lily-of-the-Valley; base notes are Vanilla, Amber and Vetiver.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-1292.html
Emporio Armani Diamonds Black Carat for Her Giorgio Armanifor women,for women,4.07,244,"['vanilla', 'amber', 'floral', 'rose', 'warm spicy', 'balsamic', 'powdery']",['Jacques Cavallier'],Emporio Armani Diamonds Black Carat for HerbyGiorgio Armaniis a Amber Floral fragrance for women.Emporio Armani Diamonds Black Carat for Herwas launched in 2011. The nose behind this fragrance is Jacques Cavallier. Top note is Freesia; middle note is Rose; base notes are Benzoin and Vanilla.,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Black-Carat-for-Her-13070.html
Emporio Armani Diamonds Black Carat for Him Giorgio Armanifor men,for men,4.34,209,"['woody', 'amber', 'fresh spicy', 'cacao', 'citrus', 'warm spicy', 'aromatic', 'earthy', 'herbal']",['Jacques Cavallier'],"Emporio Armani Diamonds Black Carat for HimbyGiorgio Armaniis a Woody Spicy fragrance for men.Emporio Armani Diamonds Black Carat for Himwas launched in 2011. The nose behind this fragrance is Jacques Cavallier. Top notes are Sichuan Pepper and Bergamot; middle notes are Cacao and Benzoin; base notes are Guaiac Wood, Amber, Cedar, Vetiver and Oakmoss.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Black-Carat-for-Him-13071.html
Emporio Armani Diamonds Club Giorgio Armanifor women,for women,3.64,47,"['citrus', 'aquatic', 'rose', 'patchouli', 'fresh', 'woody', 'warm spicy', 'earthy', 'floral', 'balsamic']",[],Emporio Armani Diamonds ClubbyGiorgio Armaniis a Chypre Floral fragrance for women.Emporio Armani Diamonds Clubwas launched in 2016. Top notes are Mandarin Orange and Water Notes; middle note is Rose; base note is Patchouli.,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Club-38911.html
Emporio Armani Diamonds Club for Him Giorgio Armanifor men,for men,4.44,41,"['aromatic', 'warm spicy', 'aquatic', 'fresh spicy', 'fresh', 'lavender', 'floral', 'herbal', 'rose', 'green']",[],"Emporio Armani Diamonds Club for HimbyGiorgio Armaniis a Aromatic Aquatic fragrance for men.Emporio Armani Diamonds Club for Himwas launched in 2016. Top note is Cardamom; middle notes are Water Notes, Hedione and Lavender; base note is Geranium.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Club-for-Him-38912.html
Emporio Armani Diamonds Eau de Toilette Giorgio Armanifor women,for women,3.6,402,"['rose', 'musky', 'aromatic', 'soft spicy', 'citrus', 'woody', 'earthy', 'powdery', 'floral', 'sweet']",[],Emporio Armani Diamonds Eau de ToilettebyGiorgio Armaniis a Floral Woody Musk fragrance for women.Emporio Armani Diamonds Eau de Toilettewas launched in 2009. Top notes are Pink Pepper and Bergamot; middle note is Rose; base notes are Vetiver and Musk.,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Eau-de-Toilette-6084.html
Emporio Armani Diamonds for Men Giorgio Armanifor men,for men,4.06,"1,830","['woody', 'cacao', 'citrus', 'fresh spicy', 'warm spicy', 'amber', 'aromatic', 'powdery']",['Jacques Cavallier'],"Emporio Armani Diamonds for MenbyGiorgio Armaniis a Woody Aromatic fragrance for men.Emporio Armani Diamonds for Menwas launched in 2008. The nose behind this fragrance is Jacques Cavallier. Top notes are Bergamot and Guaiac Wood; middle notes are Sichuan Pepper, Cedar and Vetiver; base notes are Cacao and Amber.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-for-Men-3793.html
Emporio Armani Diamonds for Men Summer Edition Giorgio Armanifor men,for men,4.15,88,"['aromatic', 'cacao', 'citrus', 'marine', 'green', 'floral', 'woody', 'warm spicy', 'fresh spicy', 'salty']",[],Emporio Armani Diamonds for Men Summer EditionbyGiorgio Armaniis a Aromatic Aquatic fragrance for men.Emporio Armani Diamonds for Men Summer Editionwas launched in 2010. Top notes are Amalfi Lemon and Mint; middle notes are Sea water and Floral Notes; base notes are Cacao and Woodsy Notes.,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-for-Men-Summer-Edition-8440.html
Emporio Armani Diamonds for Women Summer Edition Giorgio Armanifor women,for women,3.79,86,"['fruity', 'rose', 'floral', 'fresh', 'musky', 'sweet', 'woody', 'tropical', 'amber', 'powdery']",[],"Emporio Armani Diamonds for Women Summer EditionbyGiorgio Armaniis a Floral Fruity fragrance for women.Emporio Armani Diamonds for Women Summer Editionwas launched in 2010. Top notes are Litchi and Raspberry; middle notes are Rose and Peony; base notes are Musk, Woodsy Notes and Amber.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-for-Women-Summer-Edition-8439.html
Emporio Armani Diamonds He Limited Edition Giorgio Armanifor men,for men,3.92,24,"['woody', 'citrus', 'fresh spicy', 'aromatic', 'cacao']",[],"Emporio Armani Diamonds He Limited EditionbyGiorgio Armaniis a Woody Spicy fragrance for men.Emporio Armani Diamonds He Limited Editionwas launched in 2009. Top notes are Citruses, Sichuan Pepper and Bergamot; middle notes are Virginia Cedar and Cacao; base notes are Guaiac Wood and Vetiver.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-He-Limited-Edition-6835.html
Emporio Armani Diamonds Intense Giorgio Armanifor women,for women,3.84,632,"['fruity', 'woody', 'rose', 'floral', 'sweet', 'vanilla', 'fresh', 'patchouli', 'earthy', 'tropical']",[],"Emporio Armani Diamonds IntensebyGiorgio Armaniis a Floral Fruity fragrance for women.Emporio Armani Diamonds Intensewas launched in 2008. Top notes are Raspberry and Litchi; middle notes are Rose, Freesia and Lily-of-the-Valley; base notes are Vanilla, Cedar, Patchouli and Vetiver.",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Intense-4619.html
